title,Year,Month,viewCount,likeCount,commentCount,durationSecs
İmamoğlu görevden alınabilir mi? Ayhan Sefer Üstün yanıtladı,2022,Jan,2381.0,13.0,15.0,552.0
#CANLI - Cumhurbaşkanı Erdoğan savunma sanayi tesislerini açtı,2022,Jan,4661.0,47.0,20.0,1686.0
"7 gün izolasyon yeterli mi, değil mi? | Haber Analiz - 6 Ocak 2022",2022,Jan,2503.0,13.0,3.0,1589.0
"#CANLI - ABD Başkanı Biden, Kanlı Kongre baskınının yıldönümünde konuştu",2022,Jan,2500.0,15.0,2.0,1418.0
Kazakistan'ın karışması kime yarar? | Habertürk Manşet - 6 Ocak 2022,2022,Jan,19038.0,209.0,72.0,1299.0
TOGG dünya sahnesinde,2022,Jan,2761.0,45.0,13.0,165.0
Fahiş aidattan kim sorumlu? | Habertürk Manşet - 6 Ocak 2022,2022,Jan,1080.0,10.0,3.0,755.0
"Adana’da yeni trend: ""Lahmacun arası kebap""",2022,Jan,2260.0,11.0,4.0,184.0
Ekonomide 6 ay sonra ne bekleniyor? | Para Gündem - 6 Ocak 2022,2022,Jan,3517.0,15.0,6.0,9682.0
TBMM Genel Kurulu'nda kabul edilen yasa ne öngörüyor? | Habertürk Manşet - 6 Ocak 2022,2022,Jan,541.0,7.0,2.0,676.0
Yeni hastalığın adı: Koronafobi!,2022,Jan,975.0,9.0,5.0,174.0
Haliç'te Haç Atma Töreni,2022,Jan,2488.0,19.0,9.0,377.0
Marketlere file zorunluluğu,2022,Jan,1551.0,10.0,4.0,152.0
Türk vatandaşlığı için Merkez Bankası şartı,2022,Jan,1270.0,16.0,2.0,65.0
"Taksilerde ""Köprü ücreti"" tartışması",2022,Jan,1685.0,19.0,15.0,168.0
İktidarın ekonomi hamleleri nasıl yanıt buluyor? | Habertürk Gündem - 5 Ocak 2022,2022,Jan,17956.0,70.0,54.0,11639.0
Özel okul ücretlerine zam ne kadar olacak?,2022,Jan,713.0,3.0,2.0,176.0
Sedat Peker davasında ikinci duruşma,2022,Jan,2388.0,9.0,3.0,232.0
Yeni yılda Omicron Tsunamisi!,2022,Jan,1260.0,7.0,2.0,426.0
Edin Visca Trabzonspor'da!,2022,Jan,425.0,2.0,5.0,428.0
"Vaka sayısında tarihi zirve! Tevfik Özlü: ""Virüs kendini geliştirdi"" | Gün Başlıyor - 6 Ocak 2022",2022,Jan,4143.0,20.0,2.0,1866.0
#CANLI - Habertürk Gündem'de ekonominin durumu konuşuluyor...,2022,Jan,17839.0,83.0,35.0,3112.0
Cumhurbaşkanı Erdoğan kimi kastetti? Kemal Öztürk yanıtladı,2022,Jan,11726.0,53.0,38.0,361.0
Cumhurbaşkanı Erdoğan'ın açıklamaları kimi hedef alıyor? Cem Küçük yanıtladı,2022,Jan,14035.0,60.0,150.0,529.0
"#CANLI Habertürk Gündem'de Cumhurbaşkanı Erdoğan'ın ""Sokağa döküleni kovalarız"" cümlesi tartışılıyor",2022,Jan,41635.0,211.0,119.0,3077.0
Yeni Ekonomik Araca ne diyor? Prof. Dr. Ersan Şen yanıtladı,2022,Jan,39674.0,413.0,112.0,586.0
Protesto ve eylem anayasal bir hak mı? Pınar Hacıbektaşoğlu yanıtladı,2022,Jan,1529.0,2.0,16.0,507.0
Cumhurbaşkanı Erdoğan kimi kastetti? Prof. Dr. Ahat Andican yanıtladı,2022,Jan,2753.0,29.0,21.0,467.0
Okulların kapanma riski var mı? | Akşam Haberleri - 5 Ocak 2022,2022,Jan,1185.0,10.0,1.0,1694.0
Köprü-Tünel-Otoyol geçişleri kaç TL? | Habertürk Manşet - 5 Ocak 2022,2022,Jan,2507.0,17.0,6.0,2427.0
Fiyat istikrarı nasıl sağlanacak? | Para Gündem - 5 Ocak 2022,2022,Jan,2131.0,5.0,5.0,6317.0
Döviz kuru dengeye kavuştu mu? | Habertürk Manşet - 5 Ocak 2022,2022,Jan,556.0,0.0,4.0,1047.0
Kazakistan'daki protestoların arka planında ne var? | Habertürk Manşet - 5 Ocak 2022,2022,Jan,65409.0,831.0,288.0,941.0
Bir paket pirinç karşılığı telefon!,2022,Jan,2623.0,16.0,8.0,268.0
AK Parti Sözcüsü Ömer Çelik'ten 'zehirli dil' tepkisi,2022,Jan,1350.0,10.0,3.0,812.0
"Kılıçdaroğlu: ""Sokağa çıkmayacağız""",2022,Jan,10790.0,57.0,70.0,310.0
Bedelli Askerlik 2022 ücreti ne kadar oldu?,2022,Jan,9764.0,33.0,25.0,238.0
Cumhurbaşkanı Erdoğan ve Bahçeli görüşecek,2022,Jan,2068.0,10.0,4.0,129.0
"Yunanistan, Türkiye'yi şikayet etti!",2022,Jan,2346.0,19.0,3.0,204.0
Kur Korumalı TL Mevduat Hesabına geçişler nasıl oldu? | Açık ve Net - 4 Ocak 2022,2022,Jan,4632.0,26.0,8.0,9350.0
Bireysel Emeklilik Sistemi'nde yeni dönem,2022,Jan,9539.0,31.0,23.0,464.0
#CANLI - İYİ Parti Lideri Meral Akşener partisinin grup toplantısında konuştu,2022,Jan,3660.0,52.0,7.0,1888.0
Güçlendirilmiş Parlamenter Sistem nasıl işleyecek? | Teke Tek - 4 Ocak 2022,2022,Jan,39060.0,391.0,117.0,7905.0
"Hazine Bakanı Nebati: ""Heterodoks politikalara yöneldik""",2022,Jan,3254.0,4.0,10.0,564.0
#CANLI - İYİ Parti Lideri Meral Akşener partisinin grup toplantısında konuştu,2022,Jan,4252.0,32.0,8.0,790.0
Öğretmenlik Meslek Kanunu neler getiriyor? | Gün Başlıyor - 5 Ocak 2022,2022,Jan,2207.0,17.0,8.0,1348.0
Yeni Ekonomi Modeli için ne düşünüyor? Nasuhi Güngör yanıtladı,2022,Jan,1893.0,8.0,8.0,233.0
Muhalefetin ekonomi eleştirilerinde tutarsızlık var mı? Elfin Tataroğlu yanıtladı,2022,Jan,2505.0,17.0,10.0,281.0
Zamların siyasete etkisi ne olur? Faruk Aksoy yanıtladı,2022,Jan,2752.0,10.0,10.0,597.0
#CANLI - Açık ve Net'te ekonomideki son durum konuşuluyor...,2022,Jan,10527.0,29.0,12.0,3013.0
"Vatandaş muhalefete mi, iktidara mı inanıyor? Şaban Sevinç yanıtladı",2022,Jan,1712.0,7.0,7.0,576.0
Enflasyon tek haneye düşer mi? Gökhan Şen yanıtladı,2022,Jan,2692.0,11.0,5.0,595.0
#CANLI - Teke Tek'te 6 muhalefet partisinin uzlaştığı taslak metin konuşuluyor...,2022,Jan,17334.0,132.0,57.0,3465.0
Muhalefetin çalışmaları ne durumda? Prof. Dr. Bahadır Erdem yanıtladı,2022,Jan,2549.0,18.0,18.0,590.0
#CANLI - Teke Tek'te Güçlendirilmiş Parlamenter Sistem konuşuluyor...,2022,Jan,20436.0,160.0,52.0,3300.0
Nasıl bir Parlamenter Sistem? Mustafa Yeneroğlu yanıtladı,2022,Jan,3096.0,32.0,5.0,464.0
Dövizdeki yükseliş sona erdi mi? | Ana Haber - 4 Ocak 2022,2022,Jan,1329.0,15.0,7.0,1857.0
Muhalefetin sistem itirazları ne? Muharrem Erkek yanıtladı,2022,Jan,1803.0,12.0,2.0,518.0
İstanbul ve Ankara'da belirlenen ücretler neden farklı? | Akşam Haberleri - 4 Ocak 2022,2022,Jan,711.0,2.0,4.0,1458.0
Omicron salgının sonunu getirir mi? | Haber Analiz - 4 Ocak 2022,2022,Jan,1996.0,15.0,5.0,2701.0
Kar isteyen emeklinin hayalini belediye başkanı gerçekleştirdi,2022,Jan,783.0,3.0,1.0,112.0
Omicron kimleri hedef alıyor? Prof. Dr. İftihar Köksal yanıtladı,2022,Jan,1641.0,7.0,6.0,479.0
Omicron için yeni önlem alınmalı mı? Prof. Dr. Mehmet Ceyhan yanıtladı,2022,Jan,7324.0,41.0,34.0,487.0
Salgının küresel ekonomiye etkisi ne? | Para Gündem - 4 Ocak 2022,2022,Jan,1714.0,23.0,4.0,7151.0
İstanbul'da kırmızı alarm... Vaka sayısı hızla artıyor,2022,Jan,3416.0,20.0,4.0,280.0
#CANLI - Cumhurbaşkanı Erdoğan AK Parti İl Başkanları Toplantısı'nda konuştu,2022,Jan,5873.0,43.0,23.0,1630.0
Semt pazarlarında son durum: Fiyatlar nasıl?,2022,Jan,1396.0,11.0,2.0,266.0
Yunanistan'da gündem yine Türk İHA'ları...,2022,Jan,4870.0,40.0,5.0,155.0
Doğalgaz faturasını nasıl düşürebiliriz? Bunlara dikkat!,2022,Jan,85076.0,650.0,104.0,405.0
Köpek sahipleri kayıttan kaçıyor mu?,2022,Jan,1712.0,24.0,21.0,368.0
#CANLI - CHP Lideri Kemal Kılıçdaroğlu partisinin grup toplantısında konuştu,2022,Jan,17570.0,180.0,99.0,2230.0
Döviz kuru çölyaklıları da vurdu,2022,Jan,839.0,16.0,1.0,141.0
#CANLI - Kıdem tazminatında tavan ne oldu?,2022,Jan,1954.0,10.0,2.0,332.0
Emekli ve memurun maaşı net ne kadar oldu?,2022,Jan,128765.0,407.0,79.0,772.0
Twitch dolandırıcılığında gözaltılar başladı!,2022,Jan,7980.0,34.0,15.0,117.0
MHP lideri Bahçeli'den İBB'ye teftiş mesajı!,2022,Jan,7489.0,41.0,34.0,2649.0
Satın alma gücünü yükseltmek için hangi kararlar alınmalı? | Açık ve Net - 3 Ocak 2022,2022,Jan,4075.0,17.0,18.0,9017.0
Vaka sayısı 40 bin sınırını aştı! | Gün Başlıyor - 4 Ocak 2022,2022,Jan,1491.0,15.0,2.0,1896.0
James Webb uzayda yaşam izi bulur mu? | Teke Tek Bilim - 3 Ocak 2022,2022,Jan,142164.0,1611.0,250.0,7749.0
Yeni Ekonomi Modeli başarılı olur mu? Onur Erim yanıtladı,2022,Jan,3837.0,14.0,34.0,599.0
Enflasyon düşer mi? Nagehan Alçı yanıtladı,2022,Jan,7596.0,16.0,37.0,448.0
#CANLI - Açık ve Net'te memur ve emekli zamları konuşuluyor...,2022,Jan,23339.0,97.0,37.0,2972.0
Türkiye bu modelle bölgesinin patronu olur mu? Dr. Ali Haydar Fırat yanıtladı,2022,Jan,3299.0,12.0,4.0,596.0
Yeni Ekonomik Model ne getirir? Resul Tosun yanıtladı,2022,Jan,3936.0,11.0,23.0,556.0
Vatandaş memur zamlarından nasıl etkilenir? Gürsel Tekin yanıtladı,2022,Jan,3298.0,16.0,5.0,411.0
#CANLI - Teke Tek Bilim'de James Webb teleskobunun neler yapacağı konuşuluyor...,2022,Jan,22395.0,262.0,28.0,3826.0
James Webb teleskobu evrene dair teorileri değiştirir mi? Prof. Dr. Tolga Güver yanıtladı,2022,Jan,10043.0,108.0,14.0,540.0
James Webb uzayda nasıl çalışacak?  Prof. Dr. Ersin Göğüş yanıtladı,2022,Jan,1854.0,15.0,5.0,591.0
#CANLI - Teke Tek Bilim'de James Webb teleskobunun neler yapacağı konuşuluyor...,2022,Jan,20695.0,196.0,35.0,3035.0
James Webb uzaya nasıl fırlatıldı? Prof. Dr. İskender Gökalp yanıtladı,2022,Jan,1702.0,23.0,1.0,557.0
#CANLI - Cumhurbaşkanı Erdoğan kabine sonrası açıklama yaptı,2022,Jan,30187.0,148.0,106.0,2247.0
Türkiye ekonomisini ne bekliyor? | Para Gündem - 3 Ocak 2022,2022,Jan,4772.0,18.0,9.0,9326.0
2022'de fırsatlar ve riskler neler? | Habertürk Manşet - 3 Ocak 2022,2022,Jan,2031.0,5.0,3.0,4546.0
"Halil İbrahim Balcı: ""Ekmeğin hiç artmamasını beklemek haksızlık olur""",2022,Jan,1822.0,19.0,9.0,143.0
#CANLI - Mersin'de Metro Temel Atma Töreni... Kılıçdaroğlu ve Akşener Mersin'de,2022,Jan,6213.0,79.0,36.0,632.0
İhracat artışı ne getirir? Prof. Dr. Ali Hepşen yanıtladı,2022,Jan,1109.0,4.0,4.0,191.0
#CANLI - Mersin'de Metro Temel Atma Töreni... Kılıçdaroğlu ve Akşener Mersin'de,2022,Jan,4603.0,61.0,16.0,375.0
İhracatta rekor artış devam eder mi? Dr. Şeref Oğuz yanıtladı,2022,Jan,2798.0,12.0,9.0,326.0
Yunanistan'ın silahlanma hamlesi,2022,Jan,1702.0,8.0,7.0,219.0
"İhracat 2021'de yüzde 32,9 arttı... Türkiye ekonomisini ne bekliyor? Prof. Dr. Ege Yazgan yanıtladı",2022,Jan,1043.0,4.0,2.0,438.0
"Batıda güneş, doğuda soğuk",2022,Jan,517.0,8.0,2.0,548.0
Memur ve emekliye ek zam masada...,2022,Jan,23866.0,91.0,27.0,194.0
Memur ve emeklinin 2022 zammı kaç olacak?,2022,Jan,27413.0,103.0,21.0,1154.0
Pes dedirten bisiklet hırsızlığı kamerada,2022,Jan,1134.0,4.0,2.0,85.0
#CANLI - Cumhurbaşkanı Erdoğan ihracat rakamlarını açıkladı,2022,Jan,2844.0,18.0,38.0,1808.0
Bolu Belediye Başkanı Tanju Özcan için karar günü,2022,Jan,3962.0,17.0,7.0,152.0
Memur ve emekli zammı kaç olacak?,2022,Jan,25060.0,71.0,36.0,152.0
Bu hafta hava nasıl olacak?,2022,Jan,3014.0,25.0,9.0,258.0
Fenerbahçe'deki yıldızları yönetebilir mi? Yılmaz Vural yanıtladı,2022,Jan,8799.0,158.0,53.0,568.0
Büyük kulüplerde neden görev almıyor? | Açık ve Net - 2 Ocak 2021,2022,Jan,49123.0,705.0,164.0,6935.0
Futbol maçları eski keyfi vermiyor mu? Yılmaz Vural yanıtladı,2022,Jan,2040.0,26.0,3.0,450.0
"Fenerbahçe'yi çalıştırmak hayali mi, teklif neden gelmiyor? Yılmaz Vural yanıtladı",2022,Jan,35084.0,498.0,175.0,589.0
Futbol yönetiminde neyi eleştiriyor? Yılmaz Vural yanıtladı,2022,Jan,2092.0,19.0,15.0,596.0
Siyasete atılmayı düşünüyor mu? Yılmaz Vural yanıtladı,2022,Jan,3388.0,22.0,9.0,407.0
Nedir Ne Değildir'de İBB'deki teftiş konuşuluyor...,2022,Jan,11691.0,76.0,14.0,3938.0
Nedir Ne Değildir'de CHP Lideri Kılıçdaroğlu'nun MEB'e alınmaması konuşuluyor...,2022,Jan,8207.0,31.0,8.0,4945.0
Demokrasi ve Egemenlik kavramı nasıl tanımlanmalı? | Gerçek Fikri Ne - 2 Ocak 2022,2022,Jan,1716.0,19.0,2.0,2865.0
Gizli kalmış zenginliği ve mutfak hazinesiyle Elazığ... | Tadında Hikayeler - 2 Ocak 2022,2022,Jan,7223.0,109.0,15.0,2273.0
Yerli ve yabancı dünyaca ünlü isimler Habertürk’te | Ne Yapsak - 2 Ocak 2022,2022,Jan,1808.0,6.0,1.0,2079.0
Balık fiyatlarında son durum nedir?,2022,Jan,2658.0,28.0,4.0,260.0
Kur düştü neden zam geldi? | Nedir Ne Değildir - 1 Ocak 2022,2022,Jan,26759.0,133.0,51.0,10250.0
Havacılıkta 2021 yılı nasıl geçti? | Airport - 2 Ocak 2022,2022,Jan,915.0,8.0,1.0,1638.0
2022 Balık burçlarına ne getirecek?,2022,Jan,29600.0,486.0,19.0,173.0
2022 Kova burçlarına ne getirecek?,2022,Jan,47987.0,619.0,20.0,205.0
2022 Oğlak burçlarına ne getirecek?,2022,Jan,13261.0,148.0,3.0,143.0
2022 Yay burçlarına ne getirecek?,2022,Jan,27432.0,331.0,9.0,220.0
2022 Akrep burçlarına ne getirecek?,2022,Jan,19622.0,197.0,6.0,139.0
2022 Terazi burçlarına ne getirecek?,2022,Jan,62151.0,545.0,24.0,154.0
"#CANLI - Nedir, Ne Değildir? 2022'nin ilk programıyla yayında...",2022,Jan,8354.0,41.0,13.0,2072.0
Cumhurbaşkanı Erdoğan'ın mesajları ne anlama geliyor? Murat Çelik yorumladı,2022,Jan,11637.0,41.0,27.0,560.0
"Ersan Şen: ""Saat 00:00 olduğu anda insanlar bir zam yağmuruyla karşı karşıya kaldı""",2022,Jan,140327.0,1091.0,330.0,494.0
"#CANLI - Yeni yıl zamlarına kim ne diyor? Nedir, Ne Değildir? 2022'nin ilk programıyla yayında...",2022,Jan,24684.0,151.0,60.0,5088.0
"Kemal Öztürk: ""İnsanlar bir gecede yapılan bu zamları nasıl kaldıracaklar bilmiyorum""",2022,Jan,27081.0,165.0,96.0,541.0
"Şamil Tayyar, Habertürk TV canlı yayınına bağlandı, zamları değerlendirdi",2022,Jan,68682.0,262.0,163.0,601.0
Yeni yıl zamlarına kim ne diyor? Faruk Aksoy değerlendirdi...,2022,Jan,43892.0,279.0,152.0,560.0
"Kur düştü, neden zam geldi? Şaban Sevinç yorumladı...",2022,Jan,7857.0,47.0,19.0,450.0
"#CANLI - Kur düştü, zam neden geldi? Nedir, Ne Değildir? 2022'nin ilk programıyla yayında...",2022,Jan,20962.0,170.0,70.0,2903.0
Metaverse'te arsa satışına yoğun ilgi,2022,Jan,3366.0,11.0,7.0,133.0
Aşıda 5. doz açıldı,2022,Jan,2812.0,13.0,9.0,241.0
Asuman Kerkez Adana’da lezzetin izini sürmeye devam ediyor | Tadında Hikayeler - 1 Ocak 2022,2022,Jan,2987.0,49.0,16.0,1824.0
Kültür ve sanatta 2021 yılı nasıl geçti? | Ne Yapsak - 1 Ocak 2022,2022,Jan,600.0,10.0,1.0,2311.0
2022 Başak burçlarına ne getirecek?,2022,Jan,17446.0,172.0,9.0,127.0
2022 Aslan burçlarına ne getirecek?,2022,Jan,24221.0,265.0,9.0,160.0
2022 Yengeç burçlarına ne getirecek?,2022,Jan,22234.0,274.0,10.0,114.0
2022 İkizler burcuna ne getirecek?,2022,Jan,54203.0,369.0,17.0,134.0
2022 Boğa burçlarına ne getirecek?,2022,Jan,31077.0,136.0,3.0,98.0
2022 Koç burçlarına ne getirecek?,2022,Jan,31413.0,271.0,6.0,95.0
Siyasette 2021 yılı nasıl geçti?,2022,Jan,1124.0,7.0,1.0,1430.0
#CANLI - Hoşgeldin 2022...,2021,Dec,15307.0,91.0,9.0,3318.0
2022'nin kırılma anları neler olacak? | Teke Tek Yılbaşı Özel - 31 Aralık 2021,2021,Dec,739493.0,7826.0,887.0,8296.0
Teke Tek Yılbaşı Özel'de Ünlü Astrologlar soruları yanıtlıyor...,2021,Dec,33134.0,356.0,15.0,1900.0
2022'de neler yaşanabilir? Öner Döşer yanıtladı,2021,Dec,54156.0,556.0,42.0,592.0
Teke Tek Yılbaşı Özel'de Ünlü Astrologlar soruları yanıtlıyor...,2021,Dec,30634.0,421.0,21.0,2944.0
"Hande Kazanova: ""MB'yi önümüzdeki 6 ay konuşmaya devam edeceğiz""",2021,Dec,31824.0,249.0,18.0,586.0
"2022'de kriz, kaos, salgın var mı? Dinçer Güner yanıtladı",2021,Dec,197785.0,1861.0,145.0,591.0
Teke Tek Yılbaşı Özel'de Ünlü Astrologlar soruları yanıtlıyor...,2021,Dec,102701.0,1336.0,54.0,2311.0
"2022'ye saatler kaldı... İstanbul, Ankara ve İzmir yılbaşına nasıl hazırlanıyor?",2021,Dec,8702.0,60.0,10.0,732.0
Faiz enflasyon dengesi nasıl olacak? | HT 360 - 31 Aralık 2021,2021,Dec,1899.0,13.0,5.0,2725.0
KPSS puanı yeterli değil mi? | Para Gündem - 31 Aralık 2021,2021,Dec,2783.0,18.0,10.0,7887.0
Sporda 2021 yılı nasıl geçti?,2021,Dec,1274.0,8.0,1.0,1712.0
"#CANLI - Cumhurbaşkanı Erdoğan, Hasan Karakaya'yı Anma Programı'nda konuştu",2021,Dec,2677.0,31.0,4.0,1510.0
2021 sellerin ve yangınların yılı oldu!,2021,Dec,948.0,13.0,3.0,217.0
2021’de Türkiye’de neler oldu?,2021,Dec,7453.0,75.0,11.0,972.0
İBB Başkanı Ekrem İmamoğlu görevden alınabilir mi? | Nedir Ne Değildir - 30 Aralık 2021,2021,Dec,6255.0,20.0,16.0,8998.0
2022'ye saatler kaldı... İstanbul'da yılbaşı önlemleri neler?,2021,Dec,1733.0,17.0,1.0,442.0
Cumhurbaşkanı Erdoğan'dan ASKON Genel Kurulu'nda önemli açıklamalar,2021,Dec,7271.0,53.0,14.0,1737.0
Yeni yılda hava nasıl olacak?,2021,Dec,792.0,5.0,2.0,325.0
Koronavirüs psikolojimizi ne kadar bozdu? | Gün Başlıyor - 31 Aralık 2021,2021,Dec,575.0,3.0,2.0,1125.0
#CANLI - Cumhurbaşkanı Erdoğan'dan yeni yıl mesajı,2021,Dec,3242.0,21.0,14.0,535.0
"Murat Ongun: ""İBB ve terör kelimelerinin yan yana gelmesinden son derece rahatsızız""",2021,Dec,6553.0,28.0,32.0,598.0
Kılıçdaroğlu MEB'e neden alınmadı? Dr. Ramazan Arıtürk yanıtladı,2021,Dec,2191.0,10.0,10.0,593.0
#CANLI - Nedir Ne Değildir'de CHP Lideri Kılıçdaroğlu'nun MEB'e alınmaması konuşuluyor...,2021,Dec,13186.0,105.0,13.0,4702.0
KPSS'de sözlü mülakat yapılmalı mı? Prof. Dr. Selami Kuran yanıtladı,2021,Dec,1977.0,11.0,10.0,599.0
Danıştay mülakatlar için ne diyor? Dr. Rezan Epözdemir yanıtladı,2021,Dec,6136.0,28.0,7.0,556.0
Kılıçdaroğlu TÜİK'ten sonra MEB'e niye alınmadı? Serkan Toper yanıtladı,2021,Dec,2470.0,10.0,5.0,586.0
"Uğur Poyraz: ""MEB'in kapısına kilit vurması üzücü bir acziyet göstergesidir""",2021,Dec,2779.0,16.0,6.0,376.0
2022'de salgının seyri nasıl olacak?,2021,Dec,1137.0,7.0,1.0,396.0
"Antalya'da sağanak ve fırtına... Bazı binaların çatısı uçtu, araçlar zarar gördü",2021,Dec,1896.0,11.0,3.0,695.0
Dolarda neden dalgalanma oluyor? | HT 360 - 30 Aralık 2021,2021,Dec,1898.0,14.0,2.0,2809.0
Kripto para sınırlandırılabilir mi? | Haber Bülteni - 30 Aralık 2021,2021,Dec,1249.0,17.0,22.0,1022.0
Doların seyri ne olur? | Para Gündem - 30 Aralık 2021,2021,Dec,2190.0,6.0,3.0,8645.0
Geleneksel yeni yıl kutlaması: Gağan,2021,Dec,1053.0,9.0,3.0,116.0
Sedat Peker davasında son durum,2021,Dec,5190.0,37.0,4.0,209.0
"#CANLI - CHP Lideri Kılıçdaroğlu, Milli Eğitim Bakanlığı'na alınmadı",2021,Dec,19031.0,176.0,242.0,815.0
İşte Türkiye'nin sosyal medya tercihi...,2021,Dec,883.0,2.0,1.0,160.0
Döviz kurundaki düşüş çarşıya yansıdı mı?,2021,Dec,762.0,3.0,5.0,309.0
Memur alımında mülakat tartışması,2021,Dec,1277.0,4.0,5.0,289.0
Dolarda hareketlilik niye arttı? | HT 360 Gece - 29 Aralık 2021,2021,Dec,5353.0,59.0,7.0,9112.0
Yılbaşında nasıl beslenmeliyiz? | Gün Başlıyor - 30 Aralık 2021,2021,Dec,832.0,6.0,1.0,1192.0
Enflasyon beklentisi ne? Prof. Dr. Ufuk Akçiğit yanıtladı,2021,Dec,5638.0,39.0,11.0,558.0
#CANLI - HT 360 Gece'de dolardaki hareketlilik konuşuluyor...,2021,Dec,16871.0,132.0,16.0,4579.0
Dolarda hareketlilik niye arttı? Prof. Dr. Kamil Yılmaz yanıtladı,2021,Dec,2030.0,9.0,2.0,279.0
Yerli aşı TURKOVAC'ın koruyuculuğu ne kadar? | Ana Haber - 29 Aralık 2021,2021,Dec,10934.0,57.0,36.0,1405.0
Kur Koruması etkisini gösterdi mi? Prof. Dr. Ali Hepşen yanıtladı,2021,Dec,1053.0,6.0,4.0,329.0
#CANLI - Sağlık Bakanı Fahrettin Koca'ya TURKOVAC aşısı,2021,Dec,3521.0,11.0,4.0,966.0
Altından TL'ye geçenin avantajı ne? | HT 360 - 29 Aralık 2021,2021,Dec,959.0,3.0,3.0,2784.0
#CANLI - AK Parti'de MYK ve MKYK Toplantısı... Parti Sözcüsü Ömer Çelik basın toplantısı düzenledi,2021,Dec,3737.0,22.0,3.0,3347.0
İBB’de teftiş nereye varır? | Para Gündem - 29 Aralık 2021,2021,Dec,3701.0,11.0,11.0,8641.0
Kripto parada denetim nasıl sağlanacak? | Habertürk Manşet - 29 Aralık 2021,2021,Dec,2607.0,19.0,16.0,1517.0
İkinci el araç piyasasında son durum ne?,2021,Dec,2914.0,15.0,4.0,231.0
Altın hesabını TL'ye çevirene destek... Altından TL'ye geçişte hangi fiyat?,2021,Dec,19574.0,59.0,15.0,566.0
Yeni yılda kısıtlamalar gündemde mi?,2021,Dec,857.0,5.0,4.0,187.0
Cumhurbaşkanı Erdoğan Pirinkayalar Tüneli açılışında konuştu,2021,Dec,3045.0,53.0,9.0,612.0
“Kur Korumalı TL Hesabı”na ilgi nasıl? | Açık ve Net - 28 Aralık 2021,2021,Dec,13269.0,58.0,47.0,9565.0
Merkez Bankası'ndan 2022'nin yol haritası,2021,Dec,1165.0,4.0,1.0,226.0
#CANLI - Altın hesabını TL'ye çevirene destek,2021,Dec,7089.0,22.0,13.0,580.0
Ekrem İmamoğlu veya Mansur Yavaş aday olacak mı? | Teke Tek - 28 Aralık 2021,2021,Dec,46247.0,227.0,75.0,7282.0
Merkez Bankası 2022 Para ve Kur Politikası metnini yayımladı,2021,Dec,4999.0,26.0,3.0,303.0
Dünyanın gözü James Webb Teleskobu... | Gün Başlıyor - 29 Aralık 2021,2021,Dec,6967.0,68.0,20.0,1541.0
Kur Korumalı TL hesabına ilgi nasıl? Prof. Dr. İbrahim Güran Yumuşak yanıtladı,2021,Dec,7721.0,40.0,20.0,528.0
Başkanlar türkü ile mesaj mı verdi? Faruk Aksoy yanıtladı,2021,Dec,2194.0,13.0,4.0,238.0
İBB'ye kayyum atanma ihtimali var mı? Prof. Dr. Ersan Şen yanıtladı,2021,Dec,141092.0,884.0,354.0,588.0
#CANLI - Açık ve Net'te İçişleri'nden İBB'ye terör denetimi konuşuluyor...,2021,Dec,28946.0,134.0,59.0,3971.0
Muhalefet adayını neden açıklamıyor? Cem Küçük yanıtladı,2021,Dec,5424.0,19.0,15.0,173.0
"Şaban Sevinç: ""Algı operasyonlarına karşı beraber hareket edeceğiz mesajı bu""",2021,Dec,1843.0,8.0,3.0,261.0
#CANLI - Teke Tek'te İçişleri'nin İBB'ye teftişi konuşuluyor...,2021,Dec,16494.0,70.0,15.0,2863.0
#CANLI - Teke Tek'te sokak hayvanlarının durumu konuşuluyor...,2021,Dec,9325.0,57.0,8.0,3132.0
Sokak hayvanları için çözüm ne? Nasuhi Güngör yanıtladı,2021,Dec,1062.0,8.0,7.0,448.0
Sokak hayvanlarından kim sorumlu? Nevzat Çiçek yanıtladı,2021,Dec,847.0,4.0,6.0,376.0
"Sokak hayvanları sokakta mı, barınakta mı olmalılar? Elfin Tataroğlu yanıtladı",2021,Dec,1606.0,12.0,22.0,514.0
Kurdaki düşüş ev fiyatına yansıdı mı? | Akşam Haberleri - 28 Aralık 2021,2021,Dec,3370.0,25.0,28.0,724.0
Market-pazar fiyatları düşecek mi? | HT 360 - 28 Aralık 2021,2021,Dec,1273.0,3.0,2.0,2653.0
"Eski TÜİK Başkanı Birol Aydemir: ""Mevcut TÜİK yönetimi yetersiz""",2021,Dec,525.0,2.0,2.0,56.0
Perşembe gününe dikkat... Yılın son haftasında hava nasıl?,2021,Dec,1836.0,15.0,4.0,243.0
Kurdaki düşüş etikete yansıyacak mı? | Para Gündem - 28 Aralık 2021,2021,Dec,1774.0,8.0,4.0,8781.0
#CANLI - Cumhurbaşkanı Erdoğan TÜBİTAK ve TÜBA Bilim Ödülleri Töreni'nde konuştu,2021,Dec,5139.0,50.0,6.0,1352.0
#CANLI - HDP Eş Genel Başkanları Sancar ve Buldan'dan CHP'ye ziyaret,2021,Dec,4278.0,22.0,35.0,457.0
Dünyada ve Türkiye'de Omicron alarmı | Gün Ortası - 28 Aralık 2021,2021,Dec,2663.0,27.0,6.0,914.0
